order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-100417,11-06-2019,12-06-2019,Standard Class,CUST-1309,Jamie Jackson,Corporate,Austin,TX,68543,Central,PROD-40958,Office Supplies,Writing,Writing Item 249,19.01,3,0.1,-0.04
ORD-100418,09-03-2018,15-03-2018,Same Day,CUST-1495,Casey Martin,Home Office,Chicago,IL,75004,South,PROD-96594,Furniture,Bookcases,Bookcases Item 226,3053.73,3,0,-69.46
ORD-100419,08-12-2019,09-12-2019,Standard Class,CUST-1386,Morgan Johnson,Consumer,San Antonio,TX,72420,Central,PROD-59781,Furniture,Bookcases,Bookcases Item 350,10872.96,7,0,3245.09
ORD-100420,25-10-2018,03-11-2018,Standard Class,CUST-1006,Quinn Anderson,Consumer,Philadelphia,PA,79501,East,PROD-93548,Office Supplies,Envelopes,Envelopes Item 182,87.15,7,0,17.57
ORD-100421,13-07-2019,19-07-2019,Second Class,CUST-1410,Morgan Rodriguez,Corporate,San Antonio,TX,70438,West,PROD-78151,Technology,Accessories,Accessories Item 173,4489.68,3,0,627.74
ORD-100422,22-01-2018,23-01-2018,Standard Class,CUST-1006,Kendall Brown,Consumer,Austin,TX,68450,Central,PROD-43016,Office Supplies,Writing,Writing Item 99,69.46,1,0,-0.48
ORD-100423,08-07-2018,09-07-2018,Standard Class,CUST-1336,Riley Martin,Corporate,Jacksonville,FL,25725,East,PROD-59277,Technology,Accessories,Accessories Item 337,22148.28,10,0.1,2922.56
ORD-100424,14-01-2019,16-01-2019,Standard Class,CUST-1129,Quinn Anderson,Corporate,Los Angeles,CA,93726,South,PROD-97500,Furniture,Furnishings,Furnishings Item 395,9653.16,6,0,477.51
ORD-100425,01-06-2018,06-06-2018,Standard Class,CUST-1195,Hayden Hernandez,Home Office,Phoenix,AZ,44690,West,PROD-74450,Furniture,Chairs,Chairs Item 476,4803.8,4,0,1400.49
ORD-100426,01-01-2019,09-01-2019,First Class,CUST-1276,Kendall Miller,Corporate,Los Angeles,CA,67878,Central,PROD-19557,Office Supplies,Paper,Paper Item 37,336.42,10,0.1,7.29
ORD-100427,02-07-2020,03-07-2020,Standard Class,CUST-1076,Alex Johnson,Corporate,Phoenix,AZ,29871,Central,PROD-77552,Furniture,Chairs,Chairs Item 363,8853.68,8,0,1353.29
ORD-100428,07-04-2020,09-04-2020,Standard Class,CUST-1001,Hayden Thomas,Consumer,Dallas,TX,57044,Central,PROD-62509,Technology,Copiers,Copiers Item 29,5242.76,2,0,1457.51
ORD-100429,28-11-2019,30-11-2019,Standard Class,CUST-1389,Quinn Miller,Consumer,New York,NY,60353,West,PROD-23994,Furniture,Furnishings,Furnishings Item 323,8007.78,6,0,2035.89
ORD-100430,15-06-2020,19-06-2020,First Class,CUST-1098,Alex Jackson,Consumer,San Antonio,TX,18256,Central,PROD-12151,Furniture,Furnishings,Furnishings Item 19,8399.64,6,0,1054.58
ORD-100431,29-03-2018,05-04-2018,First Class,CUST-1413,Rowan Anderson,Home Office,Columbus,OH,80328,West,PROD-19441,Technology,Accessories,Accessories Item 19,4435.47,3,0,1135.27
ORD-100432,09-02-2018,17-02-2018,Standard Class,CUST-1316,Taylor Davis,Corporate,Chicago,IL,11882,West,PROD-50283,Technology,Phones,Phones Item 421,1358.4,2,0,377.93
ORD-100433,16-12-2018,26-12-2018,First Class,CUST-1418,Morgan Brown,Consumer,San Francisco,CA,90691,West,PROD-65864,Office Supplies,Binders,Binders Item 173,37.31,7,0,7.32
ORD-100434,09-10-2018,15-10-2018,Standard Class,CUST-1406,Riley Johnson,Consumer,Philadelphia,PA,18286,East,PROD-64415,Furniture,Bookcases,Bookcases Item 87,8459.82,6,0,1976.19
ORD-100435,17-06-2020,21-06-2020,Standard Class,CUST-1020,Casey Brown,Corporate,Austin,TX,90273,South,PROD-73827,Office Supplies,Paper,Paper Item 42,97.16,1,0,15
ORD-100436,02-07-2018,12-07-2018,Standard Class,CUST-1213,Emerson Jones,Consumer,Austin,TX,45513,South,PROD-32878,Furniture,Bookcases,Bookcases Item 313,1891.32,1,0,596.69
ORD-100437,20-10-2020,30-10-2020,Same Day,CUST-1321,Quinn Lopez,Consumer,Dallas,TX,40885,West,PROD-22541,Office Supplies,Envelopes,Envelopes Item 317,406.9,6,0.2,69.32
ORD-100438,05-11-2020,09-11-2020,Second Class,CUST-1320,Riley Rodriguez,Consumer,Los Angeles,CA,29558,South,PROD-30940,Furniture,Bookcases,Bookcases Item 344,672.25,1,0,7.65
ORD-100439,16-01-2020,21-01-2020,First Class,CUST-1128,Avery Martin,Corporate,San Francisco,CA,69394,East,PROD-80432,Office Supplies,Paper,Paper Item 91,37.31,3,0.1,8.96
ORD-100440,20-09-2020,29-09-2020,First Class,CUST-1458,Cameron Anderson,Consumer,Philadelphia,PA,64927,West,PROD-40154,Technology,Copiers,Copiers Item 399,498.64,2,0,27.38
ORD-100441,20-07-2018,24-07-2018,Standard Class,CUST-1445,Riley Gonzalez,Home Office,Los Angeles,CA,71733,South,PROD-28997,Office Supplies,Labels,Labels Item 111,730.3,10,0,243.45
ORD-100442,04-03-2020,10-03-2020,First Class,CUST-1368,Riley Lopez,Home Office,Houston,TX,54025,West,PROD-17818,Office Supplies,Envelopes,Envelopes Item 144,25.2,3,0,5.78
ORD-100443,11-08-2020,19-08-2020,Second Class,CUST-1389,Avery Davis,Home Office,San Jose,CA,30550,West,PROD-21334,Technology,Accessories,Accessories Item 211,21387.24,9,0,-1102.77
ORD-100444,20-03-2019,30-03-2019,Second Class,CUST-1236,Drew Smith,Corporate,Jacksonville,FL,42329,West,PROD-85951,Furniture,Furnishings,Furnishings Item 114,5372.56,10,0.2,1526.52
ORD-100445,11-01-2018,18-01-2018,Same Day,CUST-1020,Emerson Taylor,Consumer,Dallas,TX,61684,South,PROD-69302,Technology,Phones,Phones Item 254,7421.08,4,0,1587.84
ORD-100446,26-01-2018,02-02-2018,Standard Class,CUST-1067,Parker Martinez,Consumer,Los Angeles,CA,12087,South,PROD-31207,Technology,Copiers,Copiers Item 361,4571.01,8,0.2,1214.1
ORD-100447,19-02-2018,27-02-2018,Second Class,CUST-1070,Hayden Garcia,Corporate,Philadelphia,PA,92157,South,PROD-92222,Technology,Phones,Phones Item 37,13442.07,7,0.2,2495.41
ORD-100448,13-11-2019,22-11-2019,First Class,CUST-1218,Drew Martin,Consumer,San Francisco,CA,37151,East,PROD-17184,Technology,Copiers,Copiers Item 264,14370.43,6,0.2,4695.98
ORD-100449,16-08-2018,23-08-2018,Second Class,CUST-1316,Taylor Lopez,Consumer,Austin,TX,83241,East,PROD-28141,Technology,Accessories,Accessories Item 172,4871,4,0,477.3
ORD-100450,06-09-2020,16-09-2020,Standard Class,CUST-1359,Riley Davis,Consumer,Fort Worth,TX,45043,South,PROD-18305,Furniture,Chairs,Chairs Item 191,5914.56,6,0,1717.47
ORD-100451,23-10-2020,01-11-2020,Standard Class,CUST-1240,Skyler Moore,Home Office,San Diego,CA,91389,Central,PROD-34687,Technology,Phones,Phones Item 457,23620.56,8,0,5141.33
ORD-100452,11-03-2020,14-03-2020,Second Class,CUST-1489,Jordan Brown,Consumer,Los Angeles,CA,29392,South,PROD-78247,Office Supplies,Binders,Binders Item 488,77.29,1,0,-1.69
ORD-100453,28-09-2018,06-10-2018,Second Class,CUST-1227,Alex Martinez,Consumer,New York,NY,40451,Central,PROD-95951,Furniture,Tables,Tables Item 331,8929.74,6,0,-277.11
ORD-100454,21-12-2020,30-12-2020,Second Class,CUST-1155,Finley Jones,Home Office,Phoenix,AZ,32509,Central,PROD-58745,Office Supplies,Labels,Labels Item 498,114.3,5,0.1,16.45
ORD-100455,07-04-2018,10-04-2018,Second Class,CUST-1233,Jamie Martin,Home Office,Jacksonville,FL,80165,Central,PROD-97340,Office Supplies,Binders,Binders Item 407,90.45,3,0,7.55
ORD-100456,28-08-2018,29-08-2018,Same Day,CUST-1294,Casey Anderson,Consumer,Chicago,IL,36890,East,PROD-55068,Technology,Copiers,Copiers Item 76,5418,6,0,-281.96
ORD-100457,29-11-2018,08-12-2018,Second Class,CUST-1471,Alex Gonzalez,Home Office,San Francisco,CA,29055,South,PROD-10562,Furniture,Bookcases,Bookcases Item 497,8664.45,9,0.3,304.23
ORD-100458,10-11-2019,15-11-2019,Second Class,CUST-1148,Finley Jones,Corporate,Jacksonville,FL,67947,Central,PROD-72781,Technology,Phones,Phones Item 461,670.4,1,0,107.34
ORD-100459,28-08-2018,02-09-2018,First Class,CUST-1316,Cameron Anderson,Consumer,Philadelphia,PA,17213,West,PROD-46428,Technology,Accessories,Accessories Item 101,2639.77,1,0,213.64
ORD-100460,01-07-2020,03-07-2020,Same Day,CUST-1201,Riley Thomas,Consumer,San Jose,CA,77050,East,PROD-62108,Technology,Copiers,Copiers Item 76,19847.1,7,0,8931.19
ORD-100461,03-02-2020,04-02-2020,Second Class,CUST-1179,Quinn Anderson,Home Office,Los Angeles,CA,38271,South,PROD-67999,Technology,Machines,Machines Item 148,1397.95,3,0.1,140.26
ORD-100462,18-05-2020,25-05-2020,First Class,CUST-1300,Reese Williams,Consumer,Phoenix,AZ,72208,Central,PROD-59253,Office Supplies,Envelopes,Envelopes Item 46,99.13,1,0,31.73
ORD-100463,14-07-2019,21-07-2019,First Class,CUST-1236,Finley Jones,Consumer,Columbus,OH,60039,Central,PROD-15535,Technology,Machines,Machines Item 422,6965.14,5,0.1,2608.67
ORD-100464,15-09-2019,23-09-2019,Standard Class,CUST-1237,Cameron Smith,Corporate,Chicago,IL,44429,Central,PROD-26276,Technology,Machines,Machines Item 335,3537,5,0,417
ORD-100465,04-10-2020,08-10-2020,First Class,CUST-1391,Drew Thomas,Home Office,Los Angeles,CA,88497,Central,PROD-84130,Technology,Machines,Machines Item 224,2877.95,5,0,311.19
ORD-100466,01-09-2020,03-09-2020,Second Class,CUST-1375,Finley Smith,Corporate,Chicago,IL,86238,East,PROD-70429,Office Supplies,Writing,Writing Item 450,235.2,3,0,28.34
ORD-100467,19-04-2018,24-04-2018,Second Class,CUST-1325,Parker Johnson,Consumer,Dallas,TX,93747,East,PROD-92317,Technology,Accessories,Accessories Item 94,5815.86,2,0,929.53
ORD-100468,09-12-2018,18-12-2018,Second Class,CUST-1161,Quinn Rodriguez,Corporate,Jacksonville,FL,57516,East,PROD-28837,Technology,Copiers,Copiers Item 7,7961.04,3,0,1076.27
ORD-100469,03-02-2020,11-02-2020,Second Class,CUST-1471,Jamie Brown,Consumer,Dallas,TX,38981,West,PROD-64702,Technology,Phones,Phones Item 236,4559.1,2,0,178.59
ORD-100470,26-09-2018,27-09-2018,Second Class,CUST-1159,Parker Jones,Corporate,Fort Worth,TX,88335,Central,PROD-13769,Office Supplies,Writing,Writing Item 382,140.42,2,0,31.07
ORD-100471,19-10-2018,23-10-2018,Second Class,CUST-1107,Casey Williams,Consumer,San Francisco,CA,24643,East,PROD-66524,Office Supplies,Labels,Labels Item 22,96,4,0,12.94
ORD-100472,17-11-2020,27-11-2020,First Class,CUST-1060,Drew Johnson,Consumer,Austin,TX,11346,East,PROD-36922,Office Supplies,Envelopes,Envelopes Item 301,95.72,4,0,43.07
ORD-100473,21-12-2019,22-12-2019,First Class,CUST-1433,Drew Jackson,Consumer,Chicago,IL,75619,West,PROD-22989,Technology,Phones,Phones Item 420,15737.94,10,0.1,4603.99
ORD-100474,19-12-2020,23-12-2020,Standard Class,CUST-1493,Quinn Garcia,Home Office,Dallas,TX,10567,East,PROD-72221,Office Supplies,Envelopes,Envelopes Item 188,109.7,10,0,14.97
ORD-100475,08-08-2018,11-08-2018,Standard Class,CUST-1194,Kendall Miller,Consumer,San Antonio,TX,24790,Central,PROD-24459,Office Supplies,Labels,Labels Item 267,44.07,3,0,11.02
ORD-100476,10-01-2020,15-01-2020,Standard Class,CUST-1020,Jordan Hernandez,Consumer,San Antonio,TX,47173,South,PROD-68190,Technology,Copiers,Copiers Item 116,24016.23,9,0,5889.26
ORD-100477,26-05-2020,30-05-2020,Standard Class,CUST-1458,Emerson Lopez,Consumer,Austin,TX,74441,East,PROD-78506,Furniture,Furnishings,Furnishings Item 338,2248.34,2,0,697.06
ORD-100478,19-03-2020,26-03-2020,Standard Class,CUST-1052,Jamie Williams,Consumer,Houston,TX,54385,West,PROD-26090,Technology,Machines,Machines Item 120,1759.09,7,0.1,-52.47
ORD-100479,25-07-2019,04-08-2019,Standard Class,CUST-1387,Hayden Lopez,Consumer,San Jose,CA,63011,South,PROD-29316,Technology,Copiers,Copiers Item 394,6352.56,8,0,184.98
ORD-100480,29-05-2019,06-06-2019,Second Class,CUST-1321,Casey Smith,Consumer,New York,NY,18942,South,PROD-33474,Technology,Phones,Phones Item 196,19582.11,10,0.1,1548.77
ORD-100481,09-11-2018,14-11-2018,Standard Class,CUST-1049,Jordan Taylor,Corporate,San Francisco,CA,71082,West,PROD-74258,Furniture,Furnishings,Furnishings Item 259,2396.8,5,0,429.04
ORD-100482,06-02-2018,07-02-2018,Same Day,CUST-1450,Morgan Gonzalez,Consumer,Columbus,OH,59327,South,PROD-14306,Furniture,Chairs,Chairs Item 91,11197.03,9,0.1,-2661.5
ORD-100483,13-09-2019,16-09-2019,Second Class,CUST-1068,Quinn Gonzalez,Consumer,Los Angeles,CA,84560,South,PROD-72378,Technology,Machines,Machines Item 288,5356.14,3,0,404.78
ORD-100484,12-03-2020,17-03-2020,Second Class,CUST-1497,Hayden Martin,Corporate,San Francisco,CA,47281,Central,PROD-87393,Office Supplies,Paper,Paper Item 24,223.61,3,0.1,75.77
ORD-100485,16-12-2019,26-12-2019,First Class,CUST-1456,Avery Gonzalez,Consumer,Philadelphia,PA,56840,South,PROD-96670,Furniture,Chairs,Chairs Item 126,4612.72,4,0,203.8
ORD-100486,02-10-2019,12-10-2019,First Class,CUST-1352,Jordan Martinez,Consumer,Chicago,IL,12583,Central,PROD-96214,Office Supplies,Labels,Labels Item 443,197.19,7,0,41.17
ORD-100487,12-05-2020,17-05-2020,First Class,CUST-1240,Finley Smith,Home Office,San Antonio,TX,84757,South,PROD-74010,Furniture,Chairs,Chairs Item 52,5335.92,4,0,1156.12
ORD-100488,26-10-2020,01-11-2020,First Class,CUST-1153,Parker Wilson,Consumer,Austin,TX,19872,West,PROD-16230,Furniture,Tables,Tables Item 153,17086.3,10,0,3907.19
ORD-100489,08-04-2019,18-04-2019,Standard Class,CUST-1047,Finley Brown,Consumer,Phoenix,AZ,18817,South,PROD-55523,Furniture,Bookcases,Bookcases Item 408,3027.92,2,0.1,804.82
ORD-100490,11-09-2019,20-09-2019,Standard Class,CUST-1221,Skyler Hernandez,Consumer,San Antonio,TX,42933,South,PROD-12438,Technology,Accessories,Accessories Item 322,15108.91,9,0.2,4548.12
ORD-100491,19-10-2020,23-10-2020,Standard Class,CUST-1421,Reese Rodriguez,Home Office,Dallas,TX,90533,South,PROD-78454,Technology,Phones,Phones Item 103,13578.6,6,0,4939.93
ORD-100492,08-05-2019,11-05-2019,Standard Class,CUST-1391,Quinn Wilson,Consumer,Columbus,OH,18444,West,PROD-47623,Furniture,Tables,Tables Item 331,1077.84,3,0,146.11
ORD-100493,29-04-2019,06-05-2019,First Class,CUST-1076,Riley Smith,Consumer,Columbus,OH,50703,South,PROD-65314,Furniture,Furnishings,Furnishings Item 332,1499.84,1,0,119.95
ORD-100494,13-07-2019,16-07-2019,First Class,CUST-1404,Drew Moore,Consumer,Columbus,OH,15535,South,PROD-21000,Office Supplies,Paper,Paper Item 161,177.5,10,0,40.86
ORD-100495,11-05-2018,18-05-2018,Standard Class,CUST-1343,Jordan Gonzalez,Home Office,Jacksonville,FL,28423,West,PROD-75568,Office Supplies,Envelopes,Envelopes Item 478,103.46,2,0,23.59
ORD-100496,11-12-2020,16-12-2020,Second Class,CUST-1046,Cameron Martin,Consumer,San Francisco,CA,51079,Central,PROD-40924,Technology,Machines,Machines Item 479,273.21,7,0,75.99
ORD-100497,07-08-2018,10-08-2018,First Class,CUST-1140,Reese Wilson,Consumer,San Jose,CA,17330,South,PROD-24806,Technology,Copiers,Copiers Item 163,26495.37,9,0,33.72
ORD-100498,20-05-2019,25-05-2019,Standard Class,CUST-1479,Casey Lopez,Consumer,Philadelphia,PA,50392,East,PROD-96798,Technology,Phones,Phones Item 410,1712.52,1,0.1,463.06
ORD-100499,06-05-2019,11-05-2019,Standard Class,CUST-1158,Parker Brown,Consumer,Houston,TX,67986,South,PROD-43493,Office Supplies,Labels,Labels Item 155,87.87,2,0.2,1.58
ORD-100500,28-04-2019,03-05-2019,First Class,CUST-1455,Jamie Anderson,Corporate,Fort Worth,TX,94466,South,PROD-20498,Office Supplies,Writing,Writing Item 422,627.36,8,0,132.99
ORD-100501,25-04-2020,01-05-2020,Standard Class,CUST-1448,Morgan Garcia,Corporate,Dallas,TX,18698,Central,PROD-69409,Furniture,Tables,Tables Item 356,994.92,1,0.1,131.16
ORD-100502,12-01-2019,20-01-2019,Standard Class,CUST-1069,Alex Gonzalez,Consumer,Phoenix,AZ,51120,East,PROD-42716,Office Supplies,Binders,Binders Item 265,260.2,3,0.1,84.59
ORD-100503,20-04-2020,26-04-2020,Second Class,CUST-1447,Casey Rodriguez,Consumer,San Jose,CA,52936,Central,PROD-64328,Office Supplies,Paper,Paper Item 189,280.02,3,0,1.97
ORD-100504,12-02-2020,22-02-2020,First Class,CUST-1485,Alex Moore,Corporate,Austin,TX,39977,East,PROD-44312,Furniture,Bookcases,Bookcases Item 360,749.67,3,0,150.73
ORD-100505,28-05-2020,07-06-2020,Second Class,CUST-1045,Parker Garcia,Home Office,Los Angeles,CA,11850,South,PROD-25533,Furniture,Furnishings,Furnishings Item 115,729.12,4,0,166.98
ORD-100506,30-06-2019,05-07-2019,Standard Class,CUST-1195,Casey Wilson,Home Office,San Jose,CA,38254,Central,PROD-64831,Technology,Accessories,Accessories Item 93,5776.28,7,0.1,788.15
ORD-100507,28-02-2018,05-03-2018,Same Day,CUST-1120,Reese Anderson,Home Office,Philadelphia,PA,86402,South,PROD-71457,Office Supplies,Paper,Paper Item 69,248.01,6,0.3,49.84
ORD-100508,25-03-2020,29-03-2020,Standard Class,CUST-1362,Kendall Martin,Consumer,Los Angeles,CA,83007,East,PROD-40781,Office Supplies,Writing,Writing Item 242,150.78,6,0.3,18.45
ORD-100509,04-04-2018,05-04-2018,Second Class,CUST-1317,Hayden Martinez,Home Office,Austin,TX,58614,West,PROD-86085,Technology,Phones,Phones Item 92,13085.9,5,0,2556.15
ORD-100510,06-10-2020,12-10-2020,Standard Class,CUST-1067,Jordan Hernandez,Corporate,San Antonio,TX,28585,Central,PROD-15788,Office Supplies,Writing,Writing Item 66,623.36,8,0.2,139.67
ORD-100511,30-07-2019,05-08-2019,Standard Class,CUST-1144,Drew Martin,Corporate,Fort Worth,TX,44571,Central,PROD-51358,Furniture,Bookcases,Bookcases Item 378,705.17,8,0.1,82.44
ORD-100512,06-11-2018,15-11-2018,Standard Class,CUST-1336,Reese Johnson,Consumer,New York,NY,40128,West,PROD-44108,Office Supplies,Labels,Labels Item 84,33.36,8,0,5.48
ORD-100513,10-10-2020,11-10-2020,Second Class,CUST-1363,Skyler Thomas,Consumer,Los Angeles,CA,29405,East,PROD-36703,Furniture,Chairs,Chairs Item 445,7761.45,5,0,-498.51
ORD-100514,11-12-2018,20-12-2018,Standard Class,CUST-1288,Finley Miller,Consumer,New York,NY,78945,West,PROD-42264,Furniture,Chairs,Chairs Item 394,9953.5,8,0.1,-240.07
ORD-100515,05-11-2019,06-11-2019,Second Class,CUST-1348,Morgan Gonzalez,Consumer,Fort Worth,TX,23902,Central,PROD-20625,Office Supplies,Paper,Paper Item 236,797.76,8,0,104.68
ORD-100516,06-07-2019,16-07-2019,Standard Class,CUST-1168,Taylor Martin,Home Office,Philadelphia,PA,84600,West,PROD-94363,Office Supplies,Paper,Paper Item 145,236.36,6,0.1,7.66
ORD-100517,25-05-2018,03-06-2018,Same Day,CUST-1195,Jordan Gonzalez,Consumer,Houston,TX,62286,East,PROD-31356,Office Supplies,Binders,Binders Item 199,559.23,7,0,88.73
ORD-100518,12-11-2018,14-11-2018,Second Class,CUST-1410,Kendall Martinez,Home Office,San Jose,CA,27208,Central,PROD-58163,Technology,Phones,Phones Item 263,8348.68,4,0,2626.68
ORD-100519,05-03-2020,13-03-2020,Second Class,CUST-1307,Kendall Williams,Corporate,San Francisco,CA,58265,West,PROD-22182,Furniture,Furnishings,Furnishings Item 21,5245.74,9,0,1769.21
ORD-100520,07-08-2020,11-08-2020,Standard Class,CUST-1365,Casey Thomas,Consumer,Austin,TX,78770,East,PROD-67325,Furniture,Furnishings,Furnishings Item 41,15233.44,8,0,2335.45
ORD-100521,19-09-2018,24-09-2018,Standard Class,CUST-1267,Kendall Martinez,Consumer,Dallas,TX,20031,East,PROD-76932,Technology,Phones,Phones Item 218,19823.86,7,0,839.84
ORD-100522,03-06-2019,09-06-2019,Second Class,CUST-1041,Rowan Smith,Consumer,Austin,TX,70670,West,PROD-15932,Office Supplies,Labels,Labels Item 43,241.53,7,0.2,7.9
ORD-100523,02-09-2019,08-09-2019,Standard Class,CUST-1232,Reese Martin,Corporate,Philadelphia,PA,34535,West,PROD-89174,Office Supplies,Paper,Paper Item 133,57.74,2,0,21.9
ORD-100524,06-02-2018,07-02-2018,Second Class,CUST-1006,Jamie Thomas,Consumer,San Antonio,TX,96208,South,PROD-98316,Furniture,Tables,Tables Item 494,12403.19,7,0.1,3568.98
ORD-100525,29-06-2018,02-07-2018,First Class,CUST-1097,Morgan Smith,Corporate,Houston,TX,13514,West,PROD-95162,Furniture,Bookcases,Bookcases Item 124,3139.98,7,0.1,487.36
ORD-100526,26-01-2019,28-01-2019,Second Class,CUST-1237,Casey Thomas,Consumer,Los Angeles,CA,31771,West,PROD-73576,Technology,Machines,Machines Item 242,524.04,1,0.2,98.99
ORD-100527,12-05-2019,16-05-2019,Second Class,CUST-1424,Hayden Johnson,Consumer,Los Angeles,CA,92629,South,PROD-85846,Furniture,Furnishings,Furnishings Item 306,4842.37,9,0.3,738.32
ORD-100528,17-03-2018,25-03-2018,Second Class,CUST-1262,Finley Martin,Home Office,Fort Worth,TX,73950,West,PROD-79246,Technology,Phones,Phones Item 10,18170.53,7,0,4372.92
ORD-100529,11-05-2018,16-05-2018,Standard Class,CUST-1213,Emerson Brown,Consumer,Austin,TX,55451,South,PROD-12727,Technology,Machines,Machines Item 83,2577.91,5,0.1,455.08
ORD-100530,19-08-2020,25-08-2020,Second Class,CUST-1259,Cameron Jackson,Home Office,Philadelphia,PA,88918,South,PROD-61166,Office Supplies,Writing,Writing Item 492,548.92,7,0.1,145.42
ORD-100531,08-01-2020,16-01-2020,Standard Class,CUST-1432,Jamie Martin,Consumer,Jacksonville,FL,21297,South,PROD-36146,Office Supplies,Binders,Binders Item 81,847.9,10,0,226.14
ORD-100532,01-05-2020,09-05-2020,Second Class,CUST-1107,Skyler Johnson,Home Office,Philadelphia,PA,44184,Central,PROD-32900,Technology,Accessories,Accessories Item 424,20590.65,9,0,1372.9
ORD-100533,11-05-2018,17-05-2018,Second Class,CUST-1316,Cameron Brown,Consumer,San Diego,CA,43793,Central,PROD-83010,Furniture,Chairs,Chairs Item 137,272.23,3,0.2,59.56
ORD-100534,21-11-2020,01-12-2020,Standard Class,CUST-1361,Taylor Anderson,Corporate,Columbus,OH,24539,East,PROD-83724,Technology,Phones,Phones Item 22,24877.17,9,0,8207.08
ORD-100535,30-08-2018,03-09-2018,Standard Class,CUST-1080,Quinn Anderson,Corporate,San Diego,CA,23014,West,PROD-53857,Technology,Copiers,Copiers Item 420,4364.82,3,0,1043.05
ORD-100536,18-02-2019,26-02-2019,Same Day,CUST-1393,Alex Davis,Corporate,San Diego,CA,54737,Central,PROD-21171,Technology,Accessories,Accessories Item 137,1995.73,6,0.1,449.03
ORD-100537,29-04-2020,05-05-2020,Standard Class,CUST-1125,Casey Taylor,Consumer,Houston,TX,28087,South,PROD-70129,Furniture,Furnishings,Furnishings Item 488,7201.71,9,0.1,641.76
ORD-100538,11-01-2020,12-01-2020,Second Class,CUST-1394,Alex Taylor,Home Office,Los Angeles,CA,54342,Central,PROD-66894,Furniture,Bookcases,Bookcases Item 32,2778.43,7,0.1,253.12
ORD-100539,06-11-2018,16-11-2018,First Class,CUST-1323,Rowan Martinez,Consumer,Fort Worth,TX,99243,Central,PROD-55109,Technology,Copiers,Copiers Item 5,7017.08,5,0.2,1251.04
ORD-100540,28-10-2018,04-11-2018,Second Class,CUST-1105,Skyler Martin,Corporate,Austin,TX,67952,Central,PROD-35859,Technology,Machines,Machines Item 452,4108,5,0,426.61
ORD-100541,17-11-2019,24-11-2019,Standard Class,CUST-1378,Casey Taylor,Home Office,Phoenix,AZ,38014,East,PROD-78332,Technology,Copiers,Copiers Item 175,4129.68,3,0,1236.8
ORD-100542,14-06-2019,18-06-2019,Standard Class,CUST-1155,Kendall Taylor,Consumer,New York,NY,58887,Central,PROD-26228,Technology,Copiers,Copiers Item 25,109.26,2,0,17.4
ORD-100543,11-01-2018,19-01-2018,Second Class,CUST-1120,Finley Jackson,Corporate,Austin,TX,97231,West,PROD-47294,Furniture,Tables,Tables Item 342,8872.92,10,0.1,864.41
ORD-100544,13-02-2020,22-02-2020,Standard Class,CUST-1053,Avery Taylor,Consumer,Columbus,OH,57352,South,PROD-65796,Office Supplies,Binders,Binders Item 425,425.6,7,0,128.88
ORD-100545,08-05-2018,15-05-2018,Standard Class,CUST-1243,Riley Anderson,Consumer,Austin,TX,78977,South,PROD-44562,Technology,Machines,Machines Item 300,20665.28,8,0,1007.73
ORD-100546,20-06-2020,28-06-2020,Standard Class,CUST-1213,Jamie Jones,Consumer,San Diego,CA,69993,West,PROD-37871,Technology,Phones,Phones Item 234,18751.68,8,0,3320.9
ORD-100547,18-11-2018,27-11-2018,Second Class,CUST-1487,Morgan Martin,Home Office,Los Angeles,CA,25842,Central,PROD-15279,Technology,Copiers,Copiers Item 268,998.07,3,0,111.26
ORD-100548,17-09-2019,23-09-2019,Second Class,CUST-1248,Alex Jones,Consumer,San Jose,CA,65280,East,PROD-38256,Furniture,Tables,Tables Item 94,4175.92,8,0,1879.16
ORD-100549,16-12-2019,18-12-2019,Standard Class,CUST-1213,Emerson Jackson,Consumer,San Diego,CA,54279,South,PROD-28156,Furniture,Bookcases,Bookcases Item 259,10222.63,8,0.1,1812.35
ORD-100550,08-07-2020,11-07-2020,Standard Class,CUST-1166,Jordan Martin,Corporate,San Antonio,TX,60755,West,PROD-80909,Furniture,Tables,Tables Item 24,8217.43,8,0.1,615.01
ORD-100551,01-07-2018,04-07-2018,Standard Class,CUST-1292,Quinn Moore,Corporate,Austin,TX,83315,East,PROD-81019,Office Supplies,Envelopes,Envelopes Item 296,25.45,1,0.3,4.7
ORD-100552,04-12-2020,08-12-2020,Standard Class,CUST-1257,Alex Brown,Corporate,Dallas,TX,33559,East,PROD-42150,Furniture,Bookcases,Bookcases Item 425,1147.5,10,0,181.9
ORD-100553,28-12-2020,07-01-2021,Second Class,CUST-1301,Taylor Thomas,Home Office,New York,NY,54558,South,PROD-13153,Office Supplies,Labels,Labels Item 441,135.09,9,0,12.45
ORD-100554,11-06-2019,13-06-2019,First Class,CUST-1050,Skyler Garcia,Consumer,Chicago,IL,43496,East,PROD-63382,Office Supplies,Writing,Writing Item 348,172.86,3,0,51.63
ORD-100555,29-10-2019,01-11-2019,First Class,CUST-1029,Quinn Gonzalez,Consumer,Chicago,IL,64109,Central,PROD-25855,Furniture,Furnishings,Furnishings Item 27,1761.16,4,0,448.74
